target_end_date,location,target,observation
2023-03-04,13045,inc case,54
2023-03-04,13047,inc case,12
2023-03-04,13049,inc case,7
2023-03-04,13051,inc case,85
2023-03-04,13053,inc case,24
2023-03-04,13055,inc case,5
2023-03-04,13057,inc case,70
2023-03-04,13059,inc case,55
2023-03-04,13061,inc case,2
2023-03-04,13063,inc case,98
2023-03-04,13065,inc case,-2
2023-03-04,13067,inc case,289
2023-03-04,13069,inc case,-13
2023-03-04,13071,inc case,15
2023-03-04,13073,inc case,74
2023-03-04,13075,inc case,11
2023-03-04,13077,inc case,48
2023-03-04,13079,inc case,7
2023-03-04,13081,inc case,9
2023-03-04,13083,inc case,10
2023-03-04,13085,inc case,13
2023-03-04,13087,inc case,34
2023-03-04,13089,inc case,317
2023-03-04,13091,inc case,6
2023-03-04,13093,inc case,5
2023-03-04,13095,inc case,22
2023-03-04,13097,inc case,50
2023-03-04,13099,inc case,4
2023-03-04,13101,inc case,0
2023-03-04,13103,inc case,21
2023-03-04,13105,inc case,11
2023-03-04,13107,inc case,1
2023-03-04,13109,inc case,-10
2023-03-04,13111,inc case,13
2023-03-04,13113,inc case,41
2023-03-04,13115,inc case,78
2023-03-04,13117,inc case,93
2023-03-04,13119,inc case,6
2023-03-04,13121,inc case,339
2023-03-04,13123,inc case,23
2023-03-04,13125,inc case,2
2023-03-04,13127,inc case,40
2023-03-04,13129,inc case,21
2023-03-04,13131,inc case,4
2023-03-04,13133,inc case,4
2023-03-04,13135,inc case,341
2023-03-04,13137,inc case,7
2023-03-04,13139,inc case,56
2023-03-04,13141,inc case,-1
2023-03-04,13143,inc case,10
2023-03-04,13145,inc case,7
2023-03-04,13147,inc case,5
2023-03-04,13149,inc case,5
2023-03-04,13151,inc case,111
2023-03-04,13153,inc case,79
2023-03-04,13155,inc case,9
2023-03-04,13157,inc case,26
2023-03-04,13159,inc case,8
2023-03-04,13161,inc case,-4
2023-03-04,13163,inc case,2
2023-03-04,13165,inc case,17
2023-03-04,13167,inc case,3
2023-03-04,13169,inc case,3
2023-03-04,13171,inc case,6
2023-03-04,13173,inc case,3
2023-03-04,13175,inc case,30
2023-03-04,13177,inc case,2
2023-03-04,13179,inc case,21
2023-03-04,13181,inc case,1
2023-03-04,13183,inc case,1
2023-03-04,13185,inc case,69
2023-03-04,13187,inc case,13
2023-03-04,13189,inc case,4
2023-03-04,13191,inc case,8
2023-03-04,13193,inc case,5
2023-03-04,13195,inc case,11
2023-03-04,13197,inc case,2
2023-03-04,13199,inc case,11
2023-03-04,13201,inc case,1
2023-03-04,13205,inc case,7
2023-03-04,13207,inc case,6
2023-03-04,13209,inc case,4
2023-03-04,13211,inc case,4
2023-03-04,13213,inc case,13
2023-03-04,13215,inc case,98
2023-03-04,13217,inc case,55
2023-03-04,13219,inc case,11
2023-03-04,13221,inc case,5
2023-03-04,13223,inc case,51
2023-03-04,13225,inc case,10
2023-03-04,13227,inc case,31
2023-03-04,13229,inc case,-1
2023-03-04,13231,inc case,18
2023-03-04,13233,inc case,12
2023-03-04,13235,inc case,4
2023-03-04,13237,inc case,7
2023-03-04,13239,inc case,2
2023-03-04,13241,inc case,5
2023-03-04,13243,inc case,0
2023-03-04,13245,inc case,107
2023-03-04,13247,inc case,24
2023-03-04,13249,inc case,1
2023-03-04,13251,inc case,1
2023-03-04,13253,inc case,3
2023-03-04,13255,inc case,16
2023-03-04,13257,inc case,2
2023-03-04,13259,inc case,2
2023-03-04,13261,inc case,13
2023-03-04,13263,inc case,4
2023-03-04,13265,inc case,0
2023-03-04,13267,inc case,-7
2023-03-04,13269,inc case,4
2023-03-04,13271,inc case,11
2023-03-04,13273,inc case,1
2023-03-04,13275,inc case,19
2023-03-04,13277,inc case,17
2023-03-04,13279,inc case,-5
2023-03-04,13281,inc case,5
2023-03-04,13283,inc case,1
2023-03-04,13285,inc case,39
2023-03-04,13287,inc case,8
2023-03-04,13289,inc case,2
2023-03-04,13291,inc case,5
2023-03-04,13293,inc case,18
2023-03-04,13295,inc case,30
2023-03-04,13297,inc case,30
2023-03-04,13299,inc case,-4
2023-03-04,13301,inc case,0
2023-03-04,13303,inc case,7
2023-03-04,13305,inc case,3
2023-03-04,13307,inc case,0
2023-03-04,13309,inc case,0
2023-03-04,13311,inc case,1
2023-03-04,13313,inc case,58
2023-03-04,13315,inc case,3
2023-03-04,13317,inc case,0
2023-03-04,13319,inc case,-1
2023-03-04,13321,inc case,7
2023-03-04,15,inc case,998
2023-03-04,15001,inc case,130
2023-03-04,15003,inc case,685
2023-03-04,15005,inc case,0
2023-03-04,15007,inc case,54
2023-03-04,15009,inc case,94
2023-03-04,16,inc case,1419
2023-03-04,16001,inc case,330
2023-03-04,16003,inc case,3
2023-03-04,16005,inc case,65
2023-03-04,16007,inc case,4
2023-03-04,16009,inc case,2
2023-03-04,16011,inc case,49
2023-03-04,16013,inc case,37
2023-03-04,16015,inc case,4
2023-03-04,16017,inc case,23
2023-03-04,16019,inc case,140
2023-03-04,16021,inc case,0
2023-03-04,16023,inc case,4
2023-03-04,16025,inc case,1
2023-03-04,16027,inc case,216
2023-03-04,16029,inc case,1
2023-03-04,16031,inc case,20
2023-03-04,16033,inc case,0
2023-03-04,16035,inc case,8
2023-03-04,16037,inc case,1
2023-03-04,16039,inc case,47
2023-03-04,16041,inc case,7
2023-03-04,16043,inc case,4
2023-03-04,16045,inc case,8
2023-03-04,16047,inc case,3
2023-03-04,16049,inc case,1
2023-03-04,16051,inc case,14
2023-03-04,16053,inc case,15
2023-03-04,16055,inc case,82
2023-03-04,16057,inc case,30
2023-03-04,16059,inc case,32
2023-03-04,16061,inc case,4
2023-03-04,16063,inc case,3
2023-03-04,16065,inc case,18
2023-03-04,16067,inc case,25
2023-03-04,16069,inc case,26
2023-03-04,16071,inc case,2
2023-03-04,16073,inc case,10
2023-03-04,16075,inc case,56
2023-03-04,16077,inc case,5
2023-03-04,16079,inc case,2
2023-03-04,16081,inc case,2
2023-03-04,16083,inc case,92
2023-03-04,16085,inc case,3
2023-03-04,16087,inc case,21
2023-03-04,17,inc case,10772
2023-03-04,17001,inc case,62
2023-03-04,17003,inc case,4
2023-03-04,17005,inc case,8
2023-03-04,17007,inc case,35
2023-03-04,17009,inc case,2
2023-03-04,17011,inc case,18
2023-03-04,17013,inc case,1
2023-03-04,17015,inc case,2
2023-03-04,17017,inc case,7
2023-03-04,17019,inc case,210
2023-03-04,17021,inc case,14
2023-03-04,17023,inc case,3
2023-03-04,17025,inc case,9
2023-03-04,17027,inc case,34
2023-03-04,17029,inc case,28
2023-03-04,17031,inc case,4573
2023-03-04,17033,inc case,18
2023-03-04,17035,inc case,3
2023-03-04,17037,inc case,55
2023-03-04,17039,inc case,6
2023-03-04,17041,inc case,28
2023-03-04,17043,inc case,748
2023-03-04,17045,inc case,28
2023-03-04,17047,inc case,1
2023-03-04,17049,inc case,14
2023-03-04,17051,inc case,12
2023-03-04,17053,inc case,33
2023-03-04,17055,inc case,22
2023-03-04,17057,inc case,33
2023-03-04,17059,inc case,4
2023-03-04,17061,inc case,6
2023-03-04,17063,inc case,51
2023-03-04,17065,inc case,5
2023-03-04,17067,inc case,12
2023-03-04,17069,inc case,1
2023-03-04,17071,inc case,0
2023-03-04,17073,inc case,50
2023-03-04,17075,inc case,14
2023-03-04,17077,inc case,52
2023-03-04,17079,inc case,4
2023-03-04,17081,inc case,44
2023-03-04,17083,inc case,16
2023-03-04,17085,inc case,7
2023-03-04,17087,inc case,3
2023-03-04,17089,inc case,360
2023-03-04,17091,inc case,74
2023-03-04,17093,inc case,102
2023-03-04,17095,inc case,33
2023-03-04,17097,inc case,565
2023-03-04,17099,inc case,117
2023-03-04,17101,inc case,9
2023-03-04,17103,inc case,34
2023-03-04,17105,inc case,61
2023-03-04,17107,inc case,34
2023-03-04,17109,inc case,31
2023-03-04,17111,inc case,173
2023-03-04,17113,inc case,129
2023-03-04,17115,inc case,155
2023-03-04,17117,inc case,54
2023-03-04,17119,inc case,174
2023-03-04,17121,inc case,90
2023-03-04,17123,inc case,7
2023-03-04,17125,inc case,3
2023-03-04,17127,inc case,7
2023-03-04,17129,inc case,11
2023-03-04,17131,inc case,5
2023-03-04,17133,inc case,20
2023-03-04,17135,inc case,25
2023-03-04,17137,inc case,62
2023-03-04,17139,inc case,10
2023-03-04,17141,inc case,51
2023-03-04,17143,inc case,170
2023-03-04,17145,inc case,21
2023-03-04,17147,inc case,8
2023-03-04,17149,inc case,9
2023-03-04,17151,inc case,2
2023-03-04,17153,inc case,7
2023-03-04,17155,inc case,1
2023-03-04,17157,inc case,34
2023-03-04,17159,inc case,7
2023-03-04,17161,inc case,125
2023-03-04,17163,inc case,179
2023-03-04,17165,inc case,40
2023-03-04,17167,inc case,225
2023-03-04,17169,inc case,2
2023-03-04,17171,inc case,3
2023-03-04,17173,inc case,6
2023-03-04,17175,inc case,3
2023-03-04,17177,inc case,56
2023-03-04,17179,inc case,85
2023-03-04,17181,inc case,13
2023-03-04,17183,inc case,124
2023-03-04,17185,inc case,8
2023-03-04,17187,inc case,5
2023-03-04,17189,inc case,8
2023-03-04,17191,inc case,11
2023-03-04,17193,inc case,14
2023-03-04,17195,inc case,58
2023-03-04,17197,inc case,528
2023-03-04,17199,inc case,79
2023-03-04,17201,inc case,232
2023-03-04,17203,inc case,33
2023-03-04,18,inc case,4553
2023-03-04,18001,inc case,20
2023-03-04,18003,inc case,270
2023-03-04,18005,inc case,83
2023-03-04,18007,inc case,10
2023-03-04,18009,inc case,12
2023-03-04,18011,inc case,12
2023-03-04,18013,inc case,1
2023-03-04,18015,inc case,11
2023-03-04,18017,inc case,19
2023-03-04,18019,inc case,147
2023-03-04,18021,inc case,11
2023-03-04,18023,inc case,50
2023-03-04,18025,inc case,13
2023-03-04,18027,inc case,19
2023-03-04,18029,inc case,27
2023-03-04,18031,inc case,26
2023-03-04,18033,inc case,29
2023-03-04,18035,inc case,61
2023-03-04,18037,inc case,37
2023-03-04,18039,inc case,107
2023-03-04,18041,inc case,24
2023-03-04,18043,inc case,97
2023-03-04,18045,inc case,13
2023-03-04,18047,inc case,12
2023-03-04,18049,inc case,8
2023-03-04,18051,inc case,24
2023-03-04,18053,inc case,48
2023-03-04,18055,inc case,29
2023-03-04,18057,inc case,182
2023-03-04,18059,inc case,60
2023-03-04,18061,inc case,47
2023-03-04,18063,inc case,89
2023-03-04,18065,inc case,50
2023-03-04,18067,inc case,37
2023-03-04,18069,inc case,29
2023-03-04,18071,inc case,37
2023-03-04,18073,inc case,28
2023-03-04,18075,inc case,40
2023-03-04,18077,inc case,16
2023-03-04,18079,inc case,23
2023-03-04,18081,inc case,84
2023-03-04,18083,inc case,39
2023-03-04,18085,inc case,44
2023-03-04,18087,inc case,4
2023-03-04,18089,inc case,313
2023-03-04,18091,inc case,65
2023-03-04,18093,inc case,44
2023-03-04,18095,inc case,139
2023-03-04,18097,inc case,574
2023-03-04,18099,inc case,27
2023-03-04,18101,inc case,9
2023-03-04,18103,inc case,26
2023-03-04,18105,inc case,92
2023-03-04,18107,inc case,26
2023-03-04,18109,inc case,41
2023-03-04,18111,inc case,10
2023-03-04,18113,inc case,16
2023-03-04,18115,inc case,11
2023-03-04,18117,inc case,17
2023-03-04,18119,inc case,15
2023-03-04,18121,inc case,9
2023-03-04,18123,inc case,11
2023-03-04,18125,inc case,8
2023-03-04,18127,inc case,110
2023-03-04,18129,inc case,18
2023-03-04,18131,inc case,4
2023-03-04,18133,inc case,15
2023-03-04,18135,inc case,12
2023-03-04,18137,inc case,29
2023-03-04,18139,inc case,7
2023-03-04,18141,inc case,191
2023-03-04,18143,inc case,20
2023-03-04,18145,inc case,54
2023-03-04,18147,inc case,8
2023-03-04,18149,inc case,10
2023-03-04,18151,inc case,27
2023-03-04,18153,inc case,12
2023-03-04,18155,inc case,4
2023-03-04,18157,inc case,111
2023-03-04,18159,inc case,9
2023-03-04,18161,inc case,6
2023-03-04,18163,inc case,103
2023-03-04,18165,inc case,16
2023-03-04,18167,inc case,51
2023-03-04,18169,inc case,27
2023-03-04,18171,inc case,7
2023-03-04,18173,inc case,25
2023-03-04,18175,inc case,10
2023-03-04,18177,inc case,91
2023-03-04,18179,inc case,36
2023-03-04,18181,inc case,27
2023-03-04,18183,inc case,31
2023-03-04,19,inc case,1732
2023-03-04,19001,inc case,5
2023-03-04,19003,inc case,2
2023-03-04,19005,inc case,10
2023-03-04,19007,inc case,4
2023-03-04,19009,inc case,0
2023-03-04,19011,inc case,11
2023-03-04,19013,inc case,89
2023-03-04,19015,inc case,18
2023-03-04,19017,inc case,14
2023-03-04,19019,inc case,10
2023-03-04,19021,inc case,8
2023-03-04,19023,inc case,7
2023-03-04,19025,inc case,6
2023-03-04,19027,inc case,15
2023-03-04,19029,inc case,16
2023-03-04,19031,inc case,5
2023-03-04,19033,inc case,16
2023-03-04,19035,inc case,5
2023-03-04,19037,inc case,5
2023-03-04,19039,inc case,6
2023-03-04,19041,inc case,15
2023-03-04,19043,inc case,7
2023-03-04,19045,inc case,19
2023-03-04,19047,inc case,8
2023-03-04,19049,inc case,39
2023-03-04,19051,inc case,2
2023-03-04,19053,inc case,5
2023-03-04,19055,inc case,11
2023-03-04,19057,inc case,27
2023-03-04,19059,inc case,11
2023-03-04,19061,inc case,52
2023-03-04,19063,inc case,5
2023-03-04,19065,inc case,15
2023-03-04,19067,inc case,3
2023-03-04,19069,inc case,9
2023-03-04,19071,inc case,6
2023-03-04,19073,inc case,4
2023-03-04,19075,inc case,4
2023-03-04,19077,inc case,1
2023-03-04,19079,inc case,5
2023-03-04,19081,inc case,4
2023-03-04,19083,inc case,11
2023-03-04,19085,inc case,4
2023-03-04,19087,inc case,8
2023-03-04,19089,inc case,3
2023-03-04,19091,inc case,8
2023-03-04,19093,inc case,7
2023-03-04,19095,inc case,4
2023-03-04,19097,inc case,12
2023-03-04,19099,inc case,23
2023-03-04,19101,inc case,15
2023-03-04,19103,inc case,69
2023-03-04,19105,inc case,6
2023-03-04,19107,inc case,1
2023-03-04,19109,inc case,11
2023-03-04,19111,inc case,19
2023-03-04,19113,inc case,119
2023-03-04,19115,inc case,1
2023-03-04,19117,inc case,2
2023-03-04,19119,inc case,6
2023-03-04,19121,inc case,11
2023-03-04,19123,inc case,11
2023-03-04,19125,inc case,20
2023-03-04,19127,inc case,44
2023-03-04,19129,inc case,8
2023-03-04,19131,inc case,15
2023-03-04,19133,inc case,5
2023-03-04,19135,inc case,9
2023-03-04,19137,inc case,2
2023-03-04,19139,inc case,17
2023-03-04,19141,inc case,10
2023-03-04,19143,inc case,1
2023-03-04,19145,inc case,3
2023-03-04,19147,inc case,12
2023-03-04,19149,inc case,32
2023-03-04,19151,inc case,2
2023-03-04,19153,inc case,245
2023-03-04,19155,inc case,39
2023-03-04,19157,inc case,26
2023-03-04,19159,inc case,0
2023-03-04,19161,inc case,9
2023-03-04,19163,inc case,103
2023-03-04,19165,inc case,9
2023-03-04,19167,inc case,28
2023-03-04,19169,inc case,50
2023-03-04,19171,inc case,11
2023-03-04,19173,inc case,0
2023-03-04,19175,inc case,11
2023-03-04,19177,inc case,1
2023-03-04,19179,inc case,12
2023-03-04,19181,inc case,17
2023-03-04,19183,inc case,9
2023-03-04,19185,inc case,1
2023-03-04,19187,inc case,13
2023-03-04,19189,inc case,4
2023-03-04,19191,inc case,8
2023-03-04,19193,inc case,92
2023-03-04,19195,inc case,2
2023-03-04,19197,inc case,8
2023-03-04,20,inc case,1927
2023-03-04,20001,inc case,7
2023-03-04,20003,inc case,3
2023-03-04,20005,inc case,19
2023-03-04,20007,inc case,3
2023-03-04,20009,inc case,30
2023-03-04,20011,inc case,5
2023-03-04,20013,inc case,2
2023-03-04,20015,inc case,33
2023-03-04,20017,inc case,2
2023-03-04,20019,inc case,3
2023-03-04,20021,inc case,12
2023-03-04,20023,inc case,2
2023-03-04,20025,inc case,16
2023-03-04,20027,inc case,1
2023-03-04,20029,inc case,4
2023-03-04,20031,inc case,6
2023-03-04,20033,inc case,0
2023-03-04,20035,inc case,18
2023-03-04,20037,inc case,29
2023-03-04,20039,inc case,2
2023-03-04,20041,inc case,5
2023-03-04,20043,inc case,4
2023-03-04,20045,inc case,108
2023-03-04,20047,inc case,0
2023-03-04,20049,inc case,1
2023-03-04,20051,inc case,14
2023-03-04,20053,inc case,14
2023-03-04,20055,inc case,27
2023-03-04,20057,inc case,58
2023-03-04,20059,inc case,19
2023-03-04,20061,inc case,25
2023-03-04,20063,inc case,8
2023-03-04,20065,inc case,2
2023-03-04,20067,inc case,10
2023-03-04,20069,inc case,6
2023-03-04,20071,inc case,0
2023-03-04,20073,inc case,4
2023-03-04,20075,inc case,0
2023-03-04,20077,inc case,3
2023-03-04,20079,inc case,37
2023-03-04,20081,inc case,1
2023-03-04,20083,inc case,0
2023-03-04,20085,inc case,6
2023-03-04,20087,inc case,18
2023-03-04,20089,inc case,0
2023-03-04,20091,inc case,403
2023-03-04,20093,inc case,3
2023-03-04,20095,inc case,9
2023-03-04,20097,inc case,2
2023-03-04,20099,inc case,8
2023-03-04,20101,inc case,0
2023-03-04,20103,inc case,46
2023-03-04,20105,inc case,2
2023-03-04,20107,inc case,6
2023-03-04,20109,inc case,1
2023-03-04,20111,inc case,13
2023-03-04,20113,inc case,42
2023-03-04,20115,inc case,10
2023-03-04,20117,inc case,4
2023-03-04,20119,inc case,8
2023-03-04,20121,inc case,14
2023-03-04,20123,inc case,0
2023-03-04,20125,inc case,12
2023-03-04,20127,inc case,0
2023-03-04,20129,inc case,1
2023-03-04,20131,inc case,4
2023-03-04,20133,inc case,13
2023-03-04,20135,inc case,4
2023-03-04,20137,inc case,1
2023-03-04,20139,inc case,11
2023-03-04,20141,inc case,0
2023-03-04,20143,inc case,3
2023-03-04,20145,inc case,25
2023-03-04,20147,inc case,4
2023-03-04,20149,inc case,12
2023-03-04,20151,inc case,2
2023-03-04,20153,inc case,15
2023-03-04,20155,inc case,22
2023-03-04,20157,inc case,0
2023-03-04,20159,inc case,1
2023-03-04,20161,inc case,28
2023-03-04,20163,inc case,0
2023-03-04,20165,inc case,2
2023-03-04,20167,inc case,1
2023-03-04,20169,inc case,48
2023-03-04,20171,inc case,2
2023-03-04,20173,inc case,275
2023-03-04,20175,inc case,18
2023-03-04,20177,inc case,152
2023-03-04,20179,inc case,0
2023-03-04,20181,inc case,3
2023-03-04,20183,inc case,1
2023-03-04,20185,inc case,6
2023-03-04,20187,inc case,1
2023-03-04,20189,inc case,6
2023-03-04,20191,inc case,8
2023-03-04,20193,inc case,9
2023-03-04,20195,inc case,1
2023-03-04,20197,inc case,4
2023-03-04,20199,inc case,1
2023-03-04,20201,inc case,10
2023-03-04,20203,inc case,0
2023-03-04,20205,inc case,2
2023-03-04,20207,inc case,0
2023-03-04,20209,inc case,81
2023-03-04,21,inc case,5242
2023-03-04,21001,inc case,23
2023-03-04,21003,inc case,17
2023-03-04,21005,inc case,24
2023-03-04,21007,inc case,6
2023-03-04,21009,inc case,65
2023-03-04,21011,inc case,15
2023-03-04,21013,inc case,30
2023-03-04,21015,inc case,391
2023-03-04,21017,inc case,13
2023-03-04,21019,inc case,87
2023-03-04,21021,inc case,28
2023-03-04,21023,inc case,4
2023-03-04,21025,inc case,17
2023-03-04,21027,inc case,13
2023-03-04,21029,inc case,72
2023-03-04,21031,inc case,11
2023-03-04,21033,inc case,15
2023-03-04,21035,inc case,20
2023-03-04,21037,inc case,88
2023-03-04,21039,inc case,7
2023-03-04,21041,inc case,14
2023-03-04,21043,inc case,32
2023-03-04,21045,inc case,12
2023-03-04,21047,inc case,52
2023-03-04,21049,inc case,56
2023-03-04,21051,inc case,13
2023-03-04,21053,inc case,21
2023-03-04,21055,inc case,5
2023-03-04,21057,inc case,2
2023-03-04,21059,inc case,114
2023-03-04,21061,inc case,7
2023-03-04,21063,inc case,22
2023-03-04,21065,inc case,15
2023-03-04,21067,inc case,353
2023-03-04,21069,inc case,8
2023-03-04,21071,inc case,39
2023-03-04,21073,inc case,40
2023-03-04,21075,inc case,6
2023-03-04,21077,inc case,7
2023-03-04,21079,inc case,37
2023-03-04,21081,inc case,25
2023-03-04,21083,inc case,21
2023-03-04,21085,inc case,13
2023-03-04,21087,inc case,8
2023-03-04,21089,inc case,85
2023-03-04,21091,inc case,11
2023-03-04,21093,inc case,80
2023-03-04,21095,inc case,27
2023-03-04,21097,inc case,12
2023-03-04,21099,inc case,23
2023-03-04,21101,inc case,31
2023-03-04,21103,inc case,13
2023-03-04,21105,inc case,8
2023-03-04,21107,inc case,62
2023-03-04,21109,inc case,11
2023-03-04,21111,inc case,826
2023-03-04,21113,inc case,59
2023-03-04,21115,inc case,35
2023-03-04,21117,inc case,57
2023-03-04,21119,inc case,7
2023-03-04,21121,inc case,19
2023-03-04,21123,inc case,17
2023-03-04,21125,inc case,86
2023-03-04,21127,inc case,10
2023-03-04,21129,inc case,6
2023-03-04,21131,inc case,11
2023-03-04,21133,inc case,12
2023-03-04,21135,inc case,21
2023-03-04,21137,inc case,23
2023-03-04,21139,inc case,4
2023-03-04,21141,inc case,28
2023-03-04,21143,inc case,6
2023-03-04,21145,inc case,49
2023-03-04,21147,inc case,18
2023-03-04,21149,inc case,1
2023-03-04,21151,inc case,102
2023-03-04,21153,inc case,3
2023-03-04,21155,inc case,14
2023-03-04,21157,inc case,13
2023-03-04,21159,inc case,7
2023-03-04,21161,inc case,19
2023-03-04,21163,inc case,25
2023-03-04,21165,inc case,10
2023-03-04,21167,inc case,15
2023-03-04,21169,inc case,11
2023-03-04,21171,inc case,10
2023-03-04,21173,inc case,30
2023-03-04,21175,inc case,35
2023-03-04,21177,inc case,15
2023-03-04,21179,inc case,44
2023-03-04,21181,inc case,2
2023-03-04,21183,inc case,10
2023-03-04,21185,inc case,97
2023-03-04,21187,inc case,4
2023-03-04,21189,inc case,3
2023-03-04,21191,inc case,18
2023-03-04,21193,inc case,39
2023-03-04,21195,inc case,50
2023-03-04,21197,inc case,29
2023-03-04,21199,inc case,36
2023-03-04,21201,inc case,2
2023-03-04,21203,inc case,26
2023-03-04,21205,inc case,31
